,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.255,observed_Bladder_Per100k,-77.164,10,0.0
xyleneTotal,0.255,observed_Bladder_Per100k,0.0,0,0.0
pctSmoking,0.255,observed_Bladder_Per100k,5.178,0,0.0
pctElderly,0.255,observed_Bladder_Per100k,751.753,41,0.0
income,0.255,observed_Bladder_Per100k,0.0,0,0.0
higherEd,0.255,observed_Bladder_Per100k,4.063,17,0.813
unemploy,0.255,observed_Bladder_Per100k,-266.029,51,0.0
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.004,observed_Bone_Per100k,2.673,1,0.162
xyleneTotal,0.004,observed_Bone_Per100k,0.0,0,0.003
pctSmoking,0.004,observed_Bone_Per100k,-0.012,0,0.813
pctElderly,0.004,observed_Bone_Per100k,15.282,8,0.075
income,0.004,observed_Bone_Per100k,0.0,0,0.35
higherEd,0.004,observed_Bone_Per100k,-1.035,1,0.586
unemploy,0.004,observed_Bone_Per100k,5.108,8,0.57
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.06,observed_Brain_Per100k,-4.842,3,0.192
xyleneTotal,0.06,observed_Brain_Per100k,-0.0,0,0.063
pctSmoking,0.06,observed_Brain_Per100k,0.963,0,0.0
pctElderly,0.06,observed_Brain_Per100k,124.014,15,0.0
income,0.06,observed_Brain_Per100k,0.0,0,0.026
higherEd,0.06,observed_Brain_Per100k,10.572,7,0.133
unemploy,0.06,observed_Brain_Per100k,-58.284,18,0.001
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.279,observed_Breast_Per100k,-33.928,18,0.07
xyleneTotal,0.279,observed_Breast_Per100k,0.001,0,0.0
pctSmoking,0.279,observed_Breast_Per100k,4.463,1,0.0
pctElderly,0.279,observed_Breast_Per100k,1308.101,55,0.0
income,0.279,observed_Breast_Per100k,0.001,0,0.0
higherEd,0.279,observed_Breast_Per100k,152.45,32,0.0
unemploy,0.279,observed_Breast_Per100k,-237.891,86,0.006
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.209,observed_Colorectal_Per100k,75.819,17,0.0
xyleneTotal,0.209,observed_Colorectal_Per100k,-0.0,0,0.004
pctSmoking,0.209,observed_Colorectal_Per100k,2.178,1,0.044
pctElderly,0.209,observed_Colorectal_Per100k,1275.327,52,0.0
income,0.209,observed_Colorectal_Per100k,0.0,0,0.566
higherEd,0.209,observed_Colorectal_Per100k,-49.846,29,0.092
unemploy,0.209,observed_Colorectal_Per100k,-149.158,93,0.112
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.083,observed_Esophagus_Per100k,-9.744,3,0.012
xyleneTotal,0.083,observed_Esophagus_Per100k,0.0,0,0.0
pctSmoking,0.083,observed_Esophagus_Per100k,1.072,0,0.0
pctElderly,0.083,observed_Esophagus_Per100k,132.217,13,0.0
income,0.083,observed_Esophagus_Per100k,0.0,0,0.335
higherEd,0.083,observed_Esophagus_Per100k,-0.503,4,0.905
unemploy,0.083,observed_Esophagus_Per100k,-7.68,14,0.604
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.102,observed_Kidney_Per100k,14.212,7,0.048
xyleneTotal,0.102,observed_Kidney_Per100k,0.0,0,0.252
pctSmoking,0.102,observed_Kidney_Per100k,1.392,0,0.0
pctElderly,0.102,observed_Kidney_Per100k,323.893,31,0.0
income,0.102,observed_Kidney_Per100k,0.0,0,0.001
higherEd,0.102,observed_Kidney_Per100k,-5.172,10,0.634
unemploy,0.102,observed_Kidney_Per100k,-107.323,30,0.0
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.042,observed_Larynx_Per100k,2.743,3,0.383
xyleneTotal,0.042,observed_Larynx_Per100k,-0.0,0,0.425
pctSmoking,0.042,observed_Larynx_Per100k,0.816,0,0.0
pctElderly,0.042,observed_Larynx_Per100k,75.515,10,0.0
income,0.042,observed_Larynx_Per100k,-0.0,0,0.175
higherEd,0.042,observed_Larynx_Per100k,-9.475,5,0.062
unemploy,0.042,observed_Larynx_Per100k,13.741,14,0.359
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.176,observed_Leukemia_Per100k,-15.816,5,0.008
xyleneTotal,0.176,observed_Leukemia_Per100k,0.0,0,0.001
pctSmoking,0.176,observed_Leukemia_Per100k,1.655,0,0.0
pctElderly,0.176,observed_Leukemia_Per100k,352.524,19,0.0
income,0.176,observed_Leukemia_Per100k,0.0,0,0.0
higherEd,0.176,observed_Leukemia_Per100k,4.702,8,0.561
unemploy,0.176,observed_Leukemia_Per100k,-84.898,23,0.0
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
Intercept,0.042,observed_Liver_Per100k,70.16,5,0.0
xyleneTotal,0.042,observed_Liver_Per100k,-0.0,0,0.0
pctSmoking,0.042,observed_Liver_Per100k,-1.33,0,0.0
pctElderly,0.042,observed_Liver_Per100k,96.781,19,0.0
income,0.042,observed_Liver_Per100k,-0.0,0,0.0
higherEd,0.042,observed_Liver_Per100k,-15.348,7,0.03
unemploy,0.042,observed_Liver_Per100k,21.492,25,0.394
,Adj. R,Cancer,Coefficient,Std. Error,p-Value
